210278.199601,147.138820,19.065739,104.624908,-109.162253,142.556594,-19.439359,  35.6676341447, 139.7910001657,39.446757,5.647508,14
210278.399601,147.141558,19.063447,104.622361,-109.097281,142.549182,-19.651195,  35.6676341448, 139.7910001655,39.442372,5.740646,14
210278.599601,147.141163,19.065620,104.619549,-109.092924,142.518717,-19.740273,  35.6676341153, 139.7910001500,39.442117,5.181409,14
210278.799600,147.140120,19.066642,104.620823,-109.141505,142.511473,-19.641816,  35.6676341169, 139.7910001489,39.444043,5.635214,14
210278.999600,147.140973,19.065338,104.620255,-109.159456,142.517072,-19.648449,  35.6676341206, 139.7910001538,39.442499,6.257418,14
210279.199600,147.140892,19.067913,104.620537,-109.200529,142.528925,-19.504762,  35.6676341136, 139.7910001326,39.444064,5.933150,14
210279.399600,147.140367,19.067422,104.621868,-109.234741,142.522788,-19.499953,  35.6676341229, 139.7910001405,39.444908,7.097566,14
210279.599600,147.142375,19.063607,104.619817,-109.224510,142.539946,-19.545928,  35.6676341289, 139.7910001584,39.440466,5.599193,14
210279.799600,147.139111,19.066411,104.621846,-109.225291,142.508363,-19.482379,  35.6676341212, 139.7910001580,39.445144,6.424681,14
210279.999600,147.141650,19.063954,104.622838,-109.239217,142.469121,-19.501190,  35.6676341470, 139.7910001606,39.442859,6.381775,14
210280.199600,147.140425,19.061413,104.621525,-109.228558,142.430749,-19.433611,  35.6676341410, 139.7910001908,39.441521,7.378437,14
210280.399600,147.141163,19.064871,104.621822,-109.293160,142.295936,-19.285879,  35.6676341345, 139.7910001563,39.443050,7.973892,14
210280.599600,147.141841,19.065249,104.623687,-109.244689,142.325100,-19.217047,  35.6676341495, 139.7910001483,39.443915,4.453751,14
210280.799600,147.142831,19.059541,104.621796,-109.271294,142.310745,-19.207486,  35.6676341590, 139.7910001894,39.439204,5.965009,14
210280.999600,147.142434,19.062534,104.620600,-109.252253,142.256151,-18.999993,  35.6676341385, 139.7910001670,39.440323,8.581282,14
210281.199600,147.144252,19.060154,104.622034,-109.299004,142.260692,-19.048253,  35.6676341644, 139.7910001741,39.438783,6.975792,14
210281.399600,147.144345,19.058951,104.620343,-109.318148,142.280443,-19.253606,  35.6676341565, 139.7910001836,39.437109,7.833995,14
210281.599600,147.144563,19.058982,104.623105,-109.337072,142.231780,-19.178102,  35.6676341775, 139.7910001818,39.438599,8.738005,14
210281.799600,147.145667,19.061358,104.621279,-109.407482,142.248463,-19.153409,  35.6676341605, 139.7910001539,39.438096,8.425596,14
210281.999599,147.141726,19.064977,104.621079,-109.461451,142.228086,-19.082301,  35.6676341309, 139.7910001514,39.442323,13.108591,14
210282.199599,147.142641,19.061259,104.622335,-109.411156,142.211471,-19.247051,  35.6676341564, 139.7910001763,39.440537,11.172498,14
210282.399599,147.140795,19.062386,104.621381,-109.379241,142.247050,-19.352748,  35.6676341382, 139.7910001799,39.441718,10.524285,14
210282.599599,147.141403,19.062938,104.622984,-109.359076,142.234099,-19.641373,  35.6676341505, 139.7910001709,39.442565,10.353843,14
210282.799599,147.143290,19.059401,104.620157,-109.346877,142.225401,-19.499890,  35.6676341494, 139.7910001873,39.437891,11.566140,14
210282.999599,147.140202,19.064602,104.621958,-109.360357,142.214647,-19.524717,  35.6676341325, 139.7910001655,39.443584,10.626868,14
210283.199599,147.139226,19.064078,104.620686,-109.418946,142.202647,-19.555336,  35.6676341211, 139.7910001768,39.443174,6.738123,14
210283.399599,147.142203,19.061337,104.621696,-109.407620,142.191217,-19.563906,  35.6676341497, 139.7910001787,39.440477,9.998072,14
